X,Y,name,type,group,county,note,website,address,point_x,point_y,source,link_id,cms_link,filename
-122.460885158107274,37.804669582545685,Corny's Corner,Meeting Place,Crissy Field,San Francisco,,,,-122.46088515800,37.80466958250,"Michael Norelli, 4/16/2012, NPS Maintenance Staff",0,600,CornysCo600.html
-122.489227822310568,37.636408903897276,Salada Beach Cafe,Meeting Place,Milagra Ridge,San Mateo,,,,-122.48922782200,37.63640890390,"Mike Hsu, 4/16/2012, business adress",0,601,SaladaBe601.html
-122.320190000368115,37.435986000253862,"Phleger Estate meeting location, Kings Mountain Fire Brigade",Meeting Place,Phleger Estate,San Mateo,,,,-122.32019000000,37.43598600030,Park Stewardship Restoration Sites and Meeting Locations,177,1,PhlegerE1.html
-122.291171752174435,37.436037176174864,Huddart County Park Entrance,Trailhead,Phleger Estate,San Mateo,,,,-122.29117175200,37.43603717620,"Mike Hsu, 2/13/2012, County of San Mateo map",0,2,HuddartC2.html
-122.291663999693711,37.440121000284087,Huddart Park meeting location,Meeting Place,Phleger Estate,San Mateo,,,,-122.29166400000,37.44012100030,Park Stewardship Restoration Sites and Meeting Locations,176,3,HuddartP3.html
-122.291630286808171,37.441764022092073,Restroom,Restroom,Phleger Estate,San Mateo,,,,-122.29163028700,37.44176402210,"Mike Hsu, 2/14/2012",0,4,Restroom4.html
-122.311037444322452,37.446308184875043,Phleger Estate,Park,Phleger Estate,San Mateo,,http://www.parksconservancy.org/visit/park-sites/phleger-estate.html,"Skyline Blvd., Woodside, CA 94062",-122.31103744400,37.44630818490,"Harvested from the GGNPC website, 10/14/2011",9999,5,PhlegerE5.html
-122.288406166011569,37.447958349997982,Gullies Trail,Trailhead,Phleger Estate,San Mateo,,,,-122.28840616600,37.44795835000,from Trails_pts_100ft_20111121,0,6,GulliesT6.html
-122.497787088303355,37.497609474098063,Pillar Point,Site of Interest,Rancho Corral de Tierra,San Mateo,,,,-122.49778708800,37.49760947410,"M. Norelli, 2/16/2012",0,7,PillarPo7.html
-122.498588173805018,37.5040070514844,Pillar Point BLuff,Site of Interest,Rancho Corral de Tierra,San Mateo,,,,-122.49858817400,37.50400705150,"M. Norelli, 2/16/2012",0,8,PillarPo8.html
-122.497539624553838,37.514479852763138,Half Moon Bay Airport,Site of Interest,Rancho Corral de Tierra,San Mateo,,,,-122.49753962500,37.51447985280,"M. Norelli, 2/16/2012",0,9,HalfMoon9.html
-122.495082322391099,37.517226863429165,Cabrillo Farms,Site of Interest,Rancho Corral de Tierra,San Mateo,,,,-122.49508232200,37.51722686340,"M. Norelli, 2/16/2012",0,10,Cabrillo10.html
-122.517008373937159,37.524451380027379,J.W. Fitzgerlad Marine Reserve,Building,Rancho Corral de Tierra,San Mateo,,,,-122.51700837400,37.52445138000,"M. Norelli, 2/16/2012",0,11,JWFitzge11.html
-122.503459742872707,37.52479311071361,Moss Beach Ranch,Site of Interest,Rancho Corral de Tierra,San Mateo,,http://mossbeachranch.com/,,-122.50345974300,37.52479311070,"Updated Sara Solomon, 4/17/2013",0,12,MossBeac12.html
-122.497061451424671,37.528831174619192,Ember Ridge Equestrian Center,Site of Interest,Rancho Corral de Tierra,San Mateo,,http://halfmoonbay-feedandfuel.com/erhome.html,,-122.49706145100,37.52883117460,"Updated Sara Solomon, 4/17/2013",0,13,EmberRid13.html
-122.499241415258922,37.534243655320587,Renegade Ranch,Site of Interest,Rancho Corral de Tierra,San Mateo,,,"1425 Sunshine Valley Rd Montara, CA 94037 (650) 728-9448",-122.49924141500,37.53424365530,"Updated Sara Solomon, 4/17/2013",0,14,Renegade14.html
-122.479245644270975,37.53553998398322,Rancho Corral de Tierra,Park,Rancho Corral de Tierra,San Mateo,,http://www.parksconservancy.org/visit/park-sites/rancho-corral-de-tierra.html,,-122.47924564400,37.53553998400,"Harvested from the GGNPC website, 10/14/2011",9999,15,RanchoCo15.html
-122.519295068412504,37.536494784307003,Montara Lighthouse,Site of Interest,Rancho Corral de Tierra,San Mateo,,,,-122.51929506800,37.53649478430,"M. Norelli, 2/16/2012",0,16,MontaraL16.html
-122.508367376553053,37.54342720290326,Farallone View Elementary School,Building,Rancho Corral de Tierra,San Mateo,,,,-122.50836737700,37.54342720290,"M. Norelli, 2/16/2012",0,17,Farallon17.html
-122.509754190503301,37.551187004077129,Ocean View Farms,Site of Interest,Rancho Corral de Tierra,San Mateo,,http://halfmoonbay-feedandfuel.com/ovhome.html,,-122.50975419100,37.55118700410,"Updated Sara Solomon, 4/17/2013",0,18,OceanVie18.html
-122.514073491298461,37.552918685549038,Montara State Beach,Beach,Rancho Corral de Tierra,San Mateo,,,,-122.51407349100,37.55291868550,"M. Norelli, 2/16/2012",0,19,MontaraS19.html
-122.512489300440777,37.553845099671783,Trailhead,Trailhead,Rancho Corral de Tierra,San Mateo,,,,-122.51248930000,37.55384509970,from Trails_pts_100ft_20111121,0,20,Trailhea20.html
-122.514680253990377,37.56512532037739,Gray Whale Cove State Beach,Beach,Rancho Corral de Tierra,San Mateo,,,,-122.51468025400,37.56512532040,"M. Norelli, 2/16/2012",0,21,GrayWhal21.html
-122.444309300333771,37.594567441534373,Sweeney Ridge Trail,Trailhead,Sweeney Ridge,San Mateo,,,,-122.44430930000,37.59456744150,from Trails_pts_100ft_20111121,0,22,SweeneyR22.html
-122.478994186632249,37.599364230175233,Baquiano Trail,Trailhead,Sweeney Ridge,San Mateo,,,,-122.47899418700,37.59936423020,from Trails_pts_100ft_20111121,0,23,Baquiano23.html
-122.458408030506078,37.605822466833494,Sneath Lane Road,Trailhead,Sweeney Ridge,San Mateo,,,,-122.45840803100,37.60582246680,from Trails_pts_100ft_20111121,0,24,SneathLa24.html
-122.458749553448982,37.611714160280407,Sweeney Ridge,Park,Sweeney Ridge,San Mateo,,http://www.parksconservancy.org/visit/park-sites/sweeney-ridge.html,"Sweeney Ridge, San Bruno, CA 94044",-122.45874955300,37.61171416030,"Harvested from the GGNPC website, 10/14/2011",9999,25,SweeneyR25.html
-122.459078223281224,37.613713216491902,"Parking Lot, Sweeney Ridge",Parking Lot,Sweeney Ridge,San Mateo,,,,-122.45907822300,37.61371321650,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,26,ParkingL26.html
-122.483550465081677,37.61705754606907,"Parking Lot, Shelldance Road",Parking Lot,Sweeney Ridge,San Mateo,,,,-122.48355046500,37.61705754610,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,27,ParkingL27.html
-122.483147174002767,37.617378175062825,Mori Ridge Trail,Trailhead,Sweeney Ridge,San Mateo,,,,-122.48314717400,37.61737817510,from Trails_pts_100ft_20111121,0,28,MoriRidg28.html
-122.492752000004714,37.61912500021873,MORI POINT,Restoration Site,Mori Point,San Mateo,,,,-122.49275200000,37.61912500020,Park Stewardship Restoration Sites and Meeting Locations,160,29,MORIPOIN29.html
-122.453952695560304,37.619195833521069,Sneath Lane,Trailhead,Sweeney Ridge,San Mateo,,,,-122.45395269600,37.61919583350,from Trails_pts_100ft_20111121,0,30,SneathLa30.html
-122.48642699970604,37.619240000126034,Mori Point Gate,Meeting Place,Mori Point,San Mateo,,,,-122.48642700000,37.61924000010,Park Stewardship Restoration Sites and Meeting Locations,142,31,MoriPoin31.html
-122.486554633289472,37.619250480825173,Old Mori Road,Trailhead,Mori Point,San Mateo,,,,-122.48655463300,37.61925048080,from Trails_pts_100ft_20111121,0,32,OldMoriR32.html
-122.486875143572874,37.619293033147095,Portable Restroom,Restroom,Mori Point,San Mateo,,,,-122.48687514400,37.61929303310,"Ally Gregg-Zellars, 1/3/12",0,33,Portable33.html
-122.454201000175928,37.619487999871481,Sweeny Ridge- Sneath Ln meeting location,Meeting Place,Sweeney Ridge,San Mateo,,,,-122.45420100000,37.61948799990,Park Stewardship Restoration Sites and Meeting Locations,173,34,SweenyRi34.html
-122.496541334814623,37.619603033953027,Headlands Trailhead,Trailhead,Mori Point,San Mateo,,,,-122.49654133500,37.61960303400,"Monica Stafford, 2/15/2012",0,35,Headland35.html
-122.497777999754774,37.620000000100084,Mori Point,Park,Mori Point,San Mateo,,http://www.parksconservancy.org/visit/park-sites/mori-point.html,"Pacifica, CA 94044",-122.49777800000,37.62000000010,"Harvested from the GGNPC website, 10/14/2011",9999,36,MoriPoin36.html
-122.465024391362419,37.628356819811522,Sweeney Ridge Trail,Trailhead,Sweeney Ridge,San Mateo,,,,-122.46502439100,37.62835681980,from Trails_pts_100ft_20111121,0,37,SweeneyR37.html
-122.463619798714632,37.628361709425455,Sweeney Ridge Trail,Trailhead,Sweeney Ridge,San Mateo,,,,-122.46361979900,37.62836170940,from Trails_pts_100ft_20111121,0,38,SweeneyR38.html
-122.465279000225451,37.628592999767278,Skyline College meeting location,Meeting Place,Sweeney Ridge,San Mateo,,,,-122.46527900000,37.62859299980,Park Stewardship Restoration Sites and Meeting Locations,174,39,SkylineC39.html
-122.47664163945295,37.639608618610822,Milagra Ridge,Park,Milagra Ridge,San Mateo,,http://www.parksconservancy.org/visit/park-sites/milagra-ridge.html,"600 Sharp Park Road, Pacifica, CA 94044",-122.47664163900,37.63960861860,"Harvested from the GGNPC website, 10/14/2011",9999,40,MilagraR40.html
-122.474312000398314,37.635448000225225,Milagra Ridge gate,Meeting Place,Milagra Ridge,San Mateo,,,,-122.47431200000,37.63544800020,Park Stewardship Restoration Sites and Meeting Locations,143,41,MilagraR41.html
-122.474373471758142,37.635556705777518,Milagra Ridge Trail,Trailhead,Milagra Ridge,San Mateo,,,,-122.47437347200,37.63555670580,from Trails_pts_100ft_20111121,0,42,MilagraR42.html
-122.47659473605809,37.63794206847183,Trailhead,Trailhead,Milagra Ridge,San Mateo,,,,-122.47659473600,37.63794206850,from Trails_pts_100ft_20111121,0,43,Trailhea43.html
-122.476765571273916,37.638149267774686,Portable Restroom,Restroom,Milagra Ridge,San Mateo,,,,-122.47676557100,37.63814926780,"Ally Gregg-Zellars, 1/3/12",0,44,Portable44.html
-122.486993409817856,37.638979692758738,Oceana High School,Building,Milagra Ridge,San Mateo,,,,-122.48699341000,37.63897969280,"Mike Hsu, 2/14/2012",0,45,OceanaHi45.html
-122.477904999715761,37.63899199998103,MILAGRA RIDGE,Restoration Site,Milagra Ridge,San Mateo,,,,-122.47790500000,37.63899200000,Park Stewardship Restoration Sites and Meeting Locations,156,46,MILAGRAR46.html
-122.486420000282635,37.639670999816929,Oceana Native Plant Nursery,Building,Milagra Ridge,San Mateo,,,,-122.48642000000,37.63967099980,Oceana Native Plant Nursery,50,47,OceanaNa47.html
-122.488555999859372,37.63991899956229,Oceana High School and Nursery Parking Lot,Meeting Place,Milagra Ridge,San Mateo,,,,-122.48855600000,37.63991899960,Park Stewardship Restoration Sites and Meeting Locations,158,48,OceanaHi48.html
-122.481727896325168,37.640596390511142,"Parking Lot, Milagra Ridge",Parking Lot,Milagra Ridge,San Mateo,,,,-122.48172789600,37.64059639050,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,49,ParkingL49.html
-122.488898849302274,37.643120871131522,Milagra Battery Trail,Trailhead,Milagra Ridge,San Mateo,,,,-122.48889884900,37.64312087110,from Trails_pts_100ft_20111121,0,50,MilagraB50.html
-122.495883224431097,37.698033236045163,"Parking Lot, John Daly Overlook",Parking Lot,Fort Funston,San Mateo,,,,-122.49588322400,37.69803323600,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,51,ParkingL51.html
-122.499247854404857,37.712458332885909,Fort Funston Native Plant Nursery and Volunteer Program,Building,Fort Funston,San Francisco,,,,-122.49924785400,37.71245833290,"Ally Gregg-Zellars, 1/3/12",0,52,FortFuns52.html
-122.499710130218205,37.712959241775749,Volunteer Parking,Parking Lot,Fort Funston,San Francisco,,,,-122.49971013000,37.71295924180,Fort Funston Nursery,53,53,Voluntee53.html
-122.500232979867988,37.713297786164027,South Fort Funston Parking Lot,Parking Lot,Fort Funston,San Francisco,,,,-122.50023298000,37.71329778620,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,54,SouthFor54.html
-122.500453493633657,37.713482345034343,Chip Trail,Trailhead,Fort Funston,San Francisco,,,,-122.50045349400,37.71348234500,from Trails_pts_100ft_20111121,0,55,ChipTrai55.html
-122.501735999716402,37.71390000008514,Fort Funston,Park,Fort Funston,San Francisco,,http://www.parksconservancy.org/visit/park-sites/fort-funston.html,"Skyline Blvd., San Francisco, CA 94101",-122.50173600000,37.71390000010,"Harvested from the GGNPC website, 10/14/2011",9999,56,FortFuns56.html
-122.502730859441414,37.714654543872228,Coastal Trail,Trailhead,Fort Funston,San Francisco,,,,-122.50273085900,37.71465454390,"Monica Stafford, 2/15/2012",0,57,CoastalT57.html
-122.501605758099089,37.714978214373318,Fort Funston Main Parking Lot,Parking Lot,Fort Funston,San Francisco,,,,-122.50160575800,37.71497821440,All Maria and Galena sites,96,58,FortFuns58.html
-122.501173135631532,37.71558176828416,Chip Trail,Trailhead,Fort Funston,San Francisco,,,,-122.50117313600,37.71558176830,"Monica Stafford, 2/15/2012",0,59,ChipTrai59.html
-122.500946000157668,37.715874000285076,FORT FUNSTON,Restoration Site,Fort Funston,San Francisco,,,,-122.50094600000,37.71587400030,Park Stewardship Restoration Sites and Meeting Locations,155,60,FORTFUNS60.html
-122.500663999743608,37.718978999581324,Fort Funston Muir Drive Meeting Location and bus stop,Meeting Place,Fort Funston,San Francisco,,,,-122.50066400000,37.71897899960,All Maria and Galena sites,97,61,FortFuns61.html
-122.500610160930037,37.718988228424173,Battery Davis Trail,Trailhead,Fort Funston,San Francisco,,,,-122.50061016100,37.71898822840,from Trails_pts_100ft_20111121,0,62,BatteryD62.html
-122.507034871761832,37.730759259532299,Parking Lot,Parking Lot,Ocean Beach,San Francisco,,,,-122.50703487200,37.73075925950,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,63,ParkingL63.html
-122.50719114695373,37.734675341194205,Parking Lot,Parking Lot,Ocean Beach,San Francisco,,,,-122.50719114700,37.73467534120,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,64,ParkingL64.html
-122.507023821791819,37.73518823265097,Restroom,Restroom,Ocean Beach,San Francisco,,,,-122.50702382200,37.73518823270,from O:\gis_projects\_Parkwide\Website\Web_Team\Park_locations\NAD83_UTM10\GGNRABuildings_pts_201111.shp,0,65,Restroom65.html
-122.507164000018435,37.735301999587719,Ocean Beach at Sloat,Meeting Place,Ocean Beach,San Francisco,,,,-122.50716400000,37.73530199960,All Maria and Galena sites,71,66,OceanBea66.html
-122.506958000411302,37.741679999632446,Ocean Beach Taraval Meeting Location,Meeting Place,Ocean Beach,San Francisco,,,,-122.50695800000,37.74167999960,All Maria and Galena sites,74,67,OceanBea67.html
-122.507194999649386,37.743526000224932,Santiago and the Great Highway,Meeting Place,Ocean Beach,San Francisco,,,,-122.50719500000,37.74352600020,All Maria and Galena sites,72,68,Santiago68.html
-122.508719999827974,37.752831000350547,Noriega Beach Cleanup,Meeting Place,Ocean Beach,San Francisco,,,,-122.50872000000,37.75283100040,All Maria and Galena sites,75,69,NoriegaB69.html
-122.509682000124116,37.760230999860937,Ocean Beach and Judah,Meeting Place,Ocean Beach,San Francisco,,,,-122.50968200000,37.76023099990,All Maria and Galena sites,76,70,OceanBea70.html
-122.511196999841516,37.767142000203243,Ocean Beach,Park,Ocean Beach,San Francisco,,http://www.parksconservancy.org/visit/park-sites/ocean-beach.html,"Point Lobos Avenue/Great Highway, San Francisco, CA 94121",-122.51119700000,37.76714200020,"Harvested from the GGNPC website, 10/14/2011",9999,71,OceanBea71.html
-122.510234406892167,37.769362206001141,Restroom,Restroom,Ocean Beach,San Francisco,,,,-122.51023440700,37.76936220600,"Ally Gregg-Zellars, 1/3/12",0,72,Restroom72.html
-122.510994000372648,37.76942400021764,"Ocean Beach, Stairwell 17",Meeting Place,Ocean Beach,San Francisco,,,,-122.51099400000,37.76942400020,All Maria and Galena sites,73,73,OceanBea73.html
-122.510234406892167,37.76946353081749,Beach Chalet,Cafe,Ocean Beach,San Francisco,,,,-122.51023440700,37.76946353080,"Ally Gregg-Zellars, 1/3/12",0,74,BeachCha74.html
-122.511497000186225,37.769543000309383,Ocean Beach,Beach,Ocean Beach,San Francisco,,,,-122.51149700000,37.76954300030,2011 Junior Rangers,189,75,OceanBea75.html
-122.511696741965167,37.774554356479584,Ocean Beach-Stairwell # 5,Meeting Place,Ocean Beach,San Francisco,,,,-122.51169674200,37.77455435650,All Maria and Galena sites,70,76,OceanBea76.html
-122.511108000233918,37.775184999688157,Sutro Dunes Meeting Location,Meeting Place,Sutro Historic District,San Francisco,,,,-122.51110800000,37.77518499970,All Maria and Galena sites,78,77,SutroDun77.html
-122.510036113575566,37.775227455782634,Balboa Staircase,Trailhead,Sutro Historic District,San Francisco,,,,-122.51003611400,37.77522745580,from Trails_pts_100ft_20111121,0,78,BalboaSt78.html
-122.50920899989525,37.777041999888532,Sutro Slope,Meeting Place,Sutro Historic District,San Francisco,,,,-122.50920900000,37.77704199990,All Maria and Galena sites,77,79,SutroSlo79.html
-122.509333544307452,37.777407508649745,48th to Sutro Loop Trail,Trailhead,Sutro Historic District,San Francisco,,,,-122.50933354400,37.77740750860,from Trails_pts_100ft_20111121,0,80,48thtoSu80.html
-122.511124000072442,37.777905000115837,Sutro Heights Park,Site of Interest,Sutro Historic District,San Francisco,,,,-122.51112400000,37.77790500010,2011 Junior Rangers,204,81,SutroHei81.html
-122.511575300559471,37.777969742309921,Sutro Historic District,Park,Sutro Historic District,San Francisco,,http://www.parksconservancy.org/visit/park-sites/sutro-historic-district.html,"Point Lobos Avenue/El Camino Del Mar, San Francisco, CA 94121",-122.51157530100,37.77796974230,"Harvested from the GGNPC website, 10/14/2011",9999,82,SutroHis82.html
-122.513900000384552,37.778300000344863,Cliff House,Park,Cliff House,San Francisco,,http://www.parksconservancy.org/visit/park-sites/cliff-house.html,"1090 Point Lobos Avenue, San Francisco, CA 94121",-122.51390000000,37.77830000030,"Harvested from the GGNPC website, 10/14/2011",9999,83,CliffHou83.html
-122.514035035388417,37.778430653851743,Sutro's at the Cliff House,Cafe,Cliff House,San Francisco,,http://www.cliffhouse.com/,"1090 Point Lobos Avenue, San Francisco, CA 94121",-122.51403503500,37.77843065390,"Updated Sara Solomon, 4/17/2013",0,84,CliffHou84.html
-122.511888811419311,37.778873011480499,"Parking Lot, Sutro Park (RN P904)",Parking Lot,Sutro Historic District,San Francisco,,,,-122.51188881100,37.77887301150,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,85,ParkingL85.html
-122.512802777126268,37.779249502762553,Louis' Restaurant,Cafe,Lands End,San Francisco,,http://louissf.com/,,-122.51280277700,37.77924950280,"Updated Sara Solomon, 4/17/2013",0,86,LouisRes86.html
-122.509887999731248,37.779628999578819,Sutro Heights Meeting Location,Meeting Place,Sutro Historic District,San Francisco,,,,-122.50988800000,37.77962899960,All Maria and Galena sites,81,87,SutroHei87.html
-122.51154830920693,37.779673767830246,Lands End Lookout Visitor Center,Visitor Center,Lands End,San Francisco,,,,-122.51154830900,37.77967376780,"added by M. Norelli, test data",0,88,LandsEnd88.html
-122.509805621831802,37.77975607198529,Sutro Heights Loop Trail,Trailhead,Sutro Historic District,San Francisco,,,,-122.50980562200,37.77975607200,from Trails_pts_100ft_20111121,0,89,SutroHei89.html
-122.511303384243703,37.780234260402963,Lands End Parking Lot,Parking Lot,Lands End,San Francisco,,,,-122.51130338400,37.78023426040,Presidio and San Francisco Restoration sites,18,90,LandsEnd90.html
-122.514153000360537,37.780703999689997,Sutro Baths,Site of Interest,Lands End,San Francisco,,,,-122.51415300000,37.78070399970,2011 Junior Rangers,188,91,SutroBat91.html
-122.510095479622478,37.780743199339284,Oceanview Trailhead,Trailhead,Lands End,San Francisco,,,,-122.51009548000,37.78074319930,"M. Norelli, 2/16/2012",0,92,Oceanvie92.html
-122.511741999793244,37.780773000173959,Lands End meeting location,Meeting Place,Lands End,San Francisco,,,,-122.51174200000,37.78077300020,Park Stewardship Restoration Sites and Meeting Locations,124,93,LandsEnd93.html
-122.511450407210376,37.780786828149722,Lands End,Bike Rack,Lands End,San Francisco,,,,-122.51145040700,37.78078682810,"Ally Gregg-Zellars, 1/3/12",0,94,LandsEnd94.html
-122.511727717659838,37.780959086093119,Lands End Trailhead,Trailhead,Lands End,San Francisco,,,,-122.51172771800,37.78095908610,"Michael Norelli, 1/3/12",0,95,LandsEnd95.html
-122.514340770709865,37.781121130435913,Overlook,Overlook,Lands End,San Francisco,,,,-122.51434077100,37.78112113040,"M. Norelli, 2/16/2012",0,96,Overlook96.html
-122.509609321412853,37.781594353696597,West Fort Miley,Site of Interest,Lands End,San Francisco,,,,-122.50960932100,37.78159435370,"Mike Hsu, 2/14/2012",0,97,WestFort97.html
-122.511741999793244,37.781940000031149,LANDS END,Restoration Site,Lands End,San Francisco,,,,-122.51174200000,37.78194000000,Park Stewardship Restoration Sites and Meeting Locations,154,98,LANDSEND98.html
-122.509055756317949,37.781965569555517,"Parking Lot, Fort Miley West",Parking Lot,Lands End,San Francisco,,,,-122.50905575600,37.78196556960,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,99,ParkingL99.html
-122.493673763733057,37.78202135989801,Playground,Site of Interest,Lands End,San Francisco,,,,-122.49367376400,37.78202135990,"M. Norelli, 2/16/2012",0,100,Playgrou100.html
-122.502102579570263,37.782088713723375,East Fort Miley,Site of Interest,Lands End,San Francisco,,,,-122.50210258000,37.78208871370,"M. Norelli, 2/16/2012",0,101,EastFort101.html
-122.494439950143459,37.782149851434625,Lincoln Park Golf Course Clubhouse,Building,Lands End,San Francisco,,,,-122.49443995000,37.78214985140,"M. Norelli, 2/16/2012",0,102,LincolnP102.html
-122.504826597269499,37.78217252963865,Veteran's Administration Hospital,Building,Lands End,San Francisco,,,,-122.50482659700,37.78217252960,"M. Norelli, 2/16/2012",0,103,Veterans103.html
-122.495301315403196,37.782240270172544,Parking,Parking Lot,Lands End,San Francisco,,,,-122.49530131500,37.78224027020,"M. Norelli, 2/16/2012",0,104,Parking104.html
-122.510098079562553,37.782759039598183,Octogon House,Site of Interest,Lands End,San Francisco,,,,-122.51009808000,37.78275903960,"Michael Norelli, 1/3/12",0,105,OctogonH105.html
-122.510978999680944,37.782841000212123,Memorial Parking Lot,Parking Lot,Lands End,San Francisco,,,,-122.51097900000,37.78284100020,All Maria and Galena sites,98,106,Memorial106.html
-122.510415107670951,37.783106584401516,Portable Restroom,Restroom,Lands End,San Francisco,,,,-122.51041510800,37.78310658440,"Monica Stafford, 1/3/12",0,107,Portable107.html
-122.511303864481576,37.783384749206917,Memorial Parking Lot meeting location,Meeting Place,Lands End,San Francisco,,,,-122.51130386400,37.78338474920,Park Stewardship Restoration Sites and Meeting Locations,171,108,Memorial108.html
-122.511391065445196,37.783414105776451,Lifesaving Station Overlook,Overlook,Lands End,San Francisco,,,,-122.51139106500,37.78341410580,"Mike Hsu, 2/14/2012",0,109,Lifesavi109.html
-122.497495971461774,37.784032004773422,Lincoln Park Golf Course,Site of Interest,Lands End,San Francisco,,,,-122.49749597100,37.78403200480,"M. Norelli, 2/16/2012",0,110,LincolnP110.html
-122.509253453383977,37.784079337891278,Mile Rock Overlook,Overlook,Lands End,San Francisco,,,,-122.50925345300,37.78407933790,"Mike Hsu, 2/14/2012",0,111,MileRock111.html
-122.500375119515979,37.784936200245575,Palace of the Legion of Honor,Building,Lands End,San Francisco,,,,-122.50037512000,37.78493620020,"M. Norelli, 2/16/2012",0,112,Palaceof112.html
-122.500499335675642,37.785765175522656,East Wash - Legion of Honor,Meeting Place,Lands End,San Francisco,,,,-122.50049933600,37.78576517550,Presidio and San Francisco Restoration sites,10,113,EastWash113.html
-122.505585000047589,37.78593800003884,West Wash- a Lands End restoration sub-site,Restoration Site,Lands End,San Francisco,,,,-122.50558500000,37.78593800000,Park Stewardship Restoration Sites and Meeting Locations,125,114,WestWash114.html
-122.505213192434709,37.786158035365183,"Parking Lot, Golf Cart Access",Parking Lot,Lands End,San Francisco,,,,-122.50521319200,37.78615803540,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,115,ParkingL115.html
-122.4941790001605,37.786441999898557,Eagle's Point volunteer meeting location,Meeting Place,Lands End,San Francisco,,,,-122.49417900000,37.78644199990,Park Stewardship Restoration Sites and Meeting Locations,128,116,EaglesPo116.html
-122.505067000441528,37.786649999597984,Lands End,Park,Lands End,San Francisco,,http://www.parksconservancy.org/visit/park-sites/lands-end.html,"El Camino Del Mar, San Francisco, CA 94121",-122.50506700000,37.78664999960,"Harvested from the GGNPC website, 10/14/2011",9999,117,LandsEnd117.html
-122.494656612112806,37.786762583026977,Eagle's Point Overlook,Overlook,Lands End,San Francisco,,,,-122.49465661200,37.78676258300,"Monica Stafford, 1/3/12",0,118,EaglesPo118.html
-122.217590000278179,37.786925999735303,Peralta Hacienda,Site of Interest,Crissy Field,Alameda,,,,-122.21759000000,37.78692599970,2011 Junior Rangers,202,119,PeraltaH119.html
-122.471358178936669,37.786971542302972,Mountain Lake Playground,Site of Interest,Presidio of San Francisco,San Francisco,,,,-122.47135817900,37.78697154230,"M. Norelli, 2/16/2012",0,120,Mountain120.html
-122.500586999790073,37.786986999850299,East Wash - a Lands End restoration sub-site,Restoration Site,Lands End,San Francisco,,,,-122.50058700000,37.78698699990,Park Stewardship Restoration Sites and Meeting Locations,127,121,EastWash121.html
-122.474431150676921,37.787001193850159,15th Avenue Gate,Access,Presidio of San Francisco,San Francisco,,,,-122.47443115100,37.78700119390,"Mike Hsu, 2/14/2012",0,122,15thAven122.html
-122.471762686798343,37.787025079843687,Restroom,Restroom,Presidio of San Francisco,San Francisco,,,,-122.47176268700,37.78702507980,"M. Norelli, 2/16/2012",0,123,Restroom123.html
-122.4733527223501,37.787213493208334,14th Avenue Gate,Access,Presidio of San Francisco,San Francisco,,,,-122.47335272200,37.78721349320,"Mike Hsu, 2/14/2012",0,124,14thAven124.html
-122.506186999929966,37.787299999895204,Mile Rock Beach,Beach,Lands End,San Francisco,,,,-122.50618700000,37.78729999990,2011 Junior Rangers,187,125,MileRock125.html
-122.473855051269439,37.787392487073745,Parking,Parking Lot,Presidio of San Francisco,San Francisco,,,,-122.47385505100,37.78739248710,from O:\gis_projects\_Parkwide\park_locations_2011\NAD83_UTM10\GGNRAParking_pts_201111.shp,0,126,Parking126.html
-122.490555000312938,37.787436999917738,China Beach Parking Lot,Parking Lot,China Beach,San Francisco,,,,-122.49055500000,37.78743699990,All Maria and Galena sites,87,127,ChinaBea127.html
-122.471046282359922,37.787477240982078,Mountain Lake,Site of Interest,Presidio of San Francisco,San Francisco,,,,-122.47104628200,37.78747724100,"M. Norelli, 2/14/2012",0,128,Mountain128.html
-122.484149801172208,37.787689382059497,25th Avenue Gate,Access,Presidio of San Francisco,San Francisco,,,,-122.48414980100,37.78768938210,"Mike Hsu, 2/14/2012",0,129,25thAven129.html
-122.472672000312343,37.787701000400993,Park Scrub,Meeting Place,Presidio of San Francisco,San Francisco,,,,-122.47267200000,37.78770100040,Presidio and San Francisco Restoration sites,29,130,ParkScru130.html
-122.468552000074581,37.787811000077731,Mountain Lake Meeting Spot,Meeting Place,Presidio of San Francisco,San Francisco,,,,-122.46855200000,37.78781100010,Presidio and San Francisco Restoration sites,23,131,Mountain131.html
